date,product_code,customer_code,date_key,year,month_name,month_short_name,quarter,year_quarter,customer,market,platform,channel,division,category,product,variant,sold_quantity,price_inr,total_amount_inr
2024-02-01,HIKF7229D,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Hiking,Hiking Shoes,HX TrailGrip Hiking Shoes,UK 9,22,6260,137720
2024-02-01,HIK070F0B,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Hiking,Hiking Apparel,AX Mountain Hiking Jacket,L,7,530,3710
2024-02-01,HIKCAC6DD,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Hiking,Hiking Apparel,AX Mountain Hiking Jacket,S,22,1550,34100
2024-02-01,HIK77A350,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Hiking,Backpacks,TX Mountain Trek Backpack,40L,12,5290,63480
2024-02-01,HIK1EDFAB,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Hiking,Trekking Poles,NX Trekking Pole Set,Short (100 cm),11,4750,52250
2024-02-01,HIK36B5E7,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Hiking,Hiking Apparel,AX Mountain Hiking Jacket,XL,19,5210,98990
2024-02-01,HIK3D8B94,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Hiking,Trekking Poles,NX Trekking Pole Set,Medium (120 cm),11,1960,21560
2024-02-01,HIKBE06F0,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Hiking,Backpacks,TX Mountain Trek Backpack,20L,11,6330,69630
2024-02-01,HIKD4C3B1,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Hiking,Hiking Shoes,HX TrailGrip Hiking Shoes,UK 8,6,2650,15900
2024-02-01,HIK477AAF,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Hiking,Backpacks,TX Mountain Trek Backpack,30L,6,3230,19380
2024-02-01,HIK3DF988,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Hiking,Water Bottles,PX Insulated Hiking Bottle,1 L,14,5350,74900
2024-02-01,HIKD36FFD,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Hiking,Trekking Poles,NX Trekking Pole Set,Foldable,14,4720,66080
2024-02-01,HIKFE5678,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Hiking,Backpacks,TX Mountain Trek Backpack,50L,12,7830,93960
2024-02-01,HIKF1C8B8,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Hiking,Trekking Poles,NX Trekking Pole Set,Anti-Shock,19,4770,90630
2024-02-01,HIKC8C113,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Hiking,Hiking Shoes,HX TrailGrip Hiking Shoes,UK 6,15,5450,81750
2024-02-01,HIK122A22,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Hiking,Trekking Poles,NX Trekking Pole Set,Long (135 cm),17,1110,18870
2024-02-01,HIKAD4D17,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Hiking,Backpacks,TX Mountain Trek Backpack,70L,22,4130,90860
2024-02-01,HORSE77A541,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Horse Riding,Riding Boots,PX Leather Riding Boots,UK 6,7,2970,20790
2024-02-01,HORSE2EEE60,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Horse Riding,Horse Halter,FX Stable Halter,Standard,16,2800,44800
2024-02-01,HORSE3B12B0,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Horse Riding,Riding Crop,NX Flex Riding Crop,60 cm,16,8780,140480
2024-02-01,HORSEAE5456,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Horse Riding,Horse Grooming Kit,MX Grooming Brush Kit,5-Piece,10,4020,40200
2024-02-01,HORSEB0E845,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Horse Riding,Riding Helmet,HX Rider Safety Helmet,Black,15,10140,152100
2024-02-01,HORSE63358C,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Horse Riding,Saddle Pad,TX Comfort Saddle Pad,Pony Size,19,5680,107920
2024-02-01,HORSEEB0E93,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Horse Riding,Riding Boots,PX Leather Riding Boots,UK 7,19,7320,139080
2024-02-01,HORSEE8A02C,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Horse Riding,Riding Crop,NX Flex Riding Crop,70 cm,19,4920,93480
2024-02-01,HORSE32EC33,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Horse Riding,Riding Helmet,HX Rider Safety Helmet,Brown,21,6910,145110
2024-02-01,RUND03BFE,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Running,Stopwatch,TX Runner Digital Stopwatch,Lap Counter,15,4950,74250
2024-02-01,RUND9B589,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Running,Running Apparel,AX DryFit Running T-Shirt,L,7,1040,7280
2024-02-01,RUN6DCFAC,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Running,Running Accessories,NX Hydration Running Belt,Adjustable Fit,8,2780,22240
2024-02-01,RUN1AB696,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Running,Running Socks,PX Cushion Running Socks,Compression,16,4440,71040
2024-02-01,RUN4820EF,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Running,Stopwatch,TX Runner Digital Stopwatch,Standard,13,3810,49530
2024-02-01,RUN339949,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Running,Running Accessories,NX Hydration Running Belt,Lightweight Edition,15,3610,54150
2024-02-01,RUN10A073,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Running,Running Apparel,AX DryFit Running T-Shirt,XL,7,3990,27930
2024-02-01,RUNB90BB2,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Running,Running Apparel,AX DryFit Running T-Shirt,S,12,2050,24600
2024-02-01,RUN785BD8,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Running,Running Shoes,RX Sprint Road Running Shoes,UK 10,12,2280,27360
2024-02-01,RUN51B03C,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Running,Running Socks,PX Cushion Running Socks,XL,9,4540,40860
2024-02-01,RUN1D0017,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Running,Running Accessories,NX Hydration Running Belt,1 L,7,4130,28910
2024-02-01,RUN192A50,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Running,Running Apparel,AX DryFit Running T-Shirt,XXL,7,4830,33810
2024-02-01,RUN5C06BF,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Running,Running Apparel,AX DryFit Running T-Shirt,M,3,4600,13800
2024-02-01,RUNEBBF53,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Running,Running Shoes,RX Sprint Road Running Shoes,UK 8,9,3580,32220
2024-02-01,RUN907813,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Running,Running Socks,PX Cushion Running Socks,S,5,2710,13550
2024-02-01,SKAT751A86,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Skating,Knee Pads,PX Skate Knee Pads,L,10,5600,56000
2024-02-01,SKATCB097A,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Skating,Skate Wheels,SKX Replacement Wheel Set,82A Hardness,16,4040,64640
2024-02-01,SKAT407D01,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Skating,Inline Skates,SKX Glide Inline Skates,EU 37,5,4330,21650
2024-02-01,SKAT8BFE91,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Skating,Wrist Guards,NX Wrist Protector,Standard,10,4860,48600
2024-02-01,SKAT47003B,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Skating,Elbow Pads,PX Skate Elbow Pads,S,7,6190,43330
2024-02-01,SKAT24B8F2,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Skating,Elbow Pads,PX Skate Elbow Pads,M,13,2640,34320
2024-02-01,SKAT8A94D3,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Skating,Inline Skates,SKX Glide Inline Skates,EU 40,5,2500,12500
2024-02-01,SKATC23D72,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Skating,Skating Bag,SKX Skate Carry Bag,20L,17,880,14960
2024-02-01,SKATDA2B42,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Skating,Helmet,AX Skate Safety Helmet,S,13,4550,59150
2024-02-01,SQUA4C7DCE,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Squash,Squash Racket,SQ Impact Squash Racket,Pro Edition,11,1340,14740
2024-02-01,SQUA99D795,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Squash,Squash Racket,SQ Impact Squash Racket,Head Light,16,4200,67200
2024-02-01,SQUABC7FB7,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Squash,Squash Racket,SQ Impact Squash Racket,130g,2,5120,10240
2024-02-01,SQUAC908FD,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Squash,Squash Racket,SQ Impact Squash Racket,Head Heavy,1,1030,1030
2024-02-01,SQUA84B377,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Squash,Squash Racket,SQ Impact Squash Racket,Even Balance,3,1080,3240
2024-02-01,SQUA732DF1,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Squash,Squash Racket,SQ Impact Squash Racket,Beginner,4,5790,23160
2024-02-01,SQUA22F29D,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Squash,Squash Racket,SQ Impact Squash Racket,Advanced,3,4290,12870
2024-02-01,SQUA82575A,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Squash,Squash Racket,SQ Impact Squash Racket,110g,1,1740,1740
2024-02-01,SURF56D4BF,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Surfing,Surfboard,SX WaveRider Surfboard,6 ft,2,9910,19820
2024-02-01,SURF2EBCCA,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Surfing,Wetsuit,WX AquaFit Wetsuit,Short Sleeve,4,9460,37840
2024-02-01,SURF8627B1,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Surfing,Surfboard,SX WaveRider Surfboard,7 ft,4,5510,22040
2024-02-01,SURF7A248A,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Surfing,Swim Fins,PX Surf Swim Fins,Medium,3,5910,17730
2024-02-01,SURF60F2D1,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Surfing,Swim Fins,PX Surf Swim Fins,Large,1,1650,1650
2024-02-01,SURFE9DE14,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Surfing,Surf Leash,NX AntiSnap Surf Leash,6 ft,1,1220,1220
2024-02-01,SURFEB883D,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Surfing,Bodyboard,BX Hydro Bodyboard,42 inch,3,9390,28170
2024-02-01,SURFF237F1,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Surfing,Surf Leash,NX AntiSnap Surf Leash,9 ft,2,5230,10460
2024-02-01,SURF69CACC,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Surfing,Bodyboard,BX Hydro Bodyboard,45 inch,1,10970,10970
2024-02-01,SWIM8BE666,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Swimming,Swim Caps,PX Silicone Swim Cap,Adult,2,2960,5920
2024-02-01,SWIM0619EB,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Swimming,Swim Caps,PX Silicone Swim Cap,Red,1,3910,3910
2024-02-01,SWIM38D257,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Swimming,Swimwear,MX Flex Swim Shorts,L,1,2160,2160
2024-02-01,SWIM814E22,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Swimming,Swim Caps,PX Silicone Swim Cap,Blue,4,1430,5720
2024-02-01,SWIMAEF4F3,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Swimming,Swimwear,MX Flex Swim Shorts,M,2,3220,6440
2024-02-01,SWIMCA28CC,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Swimming,Swimwear,MX Flex Swim Shorts,S,4,1230,4920
2024-02-01,SWIM3B2B99,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Swimming,Swimming Goggles,SX ClearView Swim Goggles,Junior,2,1590,3180
2024-02-01,SWIM4F5CDD,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Swimming,Kickboards,AX EasyFloat Kickboard,Junior,3,550,1650
2024-02-01,SWIMB4058D,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Swimming,Swimming Goggles,SX ClearView Swim Goggles,Wide View,4,300,1200
2024-02-01,SWIM139E14,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Swimming,Swimming Goggles,SX ClearView Swim Goggles,Anti-Fog,3,3860,11580
2024-02-01,SWIME2E04A,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Swimming,Swim Caps,PX Silicone Swim Cap,Black,2,3380,6760
2024-02-01,SWIMBAC8EE,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Swimming,Swimwear,MX Flex Swim Shorts,XL,3,3130,9390
2024-02-01,SWIM2785E8,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Swimming,Swimming Goggles,SX ClearView Swim Goggles,Mirrored Lens,3,1750,5250
2024-02-01,SWIM8D675F,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Swimming,Kickboards,AX EasyFloat Kickboard,Small,2,1060,2120
2024-02-01,SWIM98EEF3,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Swimming,Swim Caps,PX Silicone Swim Cap,Junior,2,680,1360
2024-02-01,SWIM9CB0C3,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Swimming,Swimwear,MX Flex Swim Shorts,XXL,4,1270,5080
2024-02-01,SWIM3BD53D,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Swimming,Kickboards,AX EasyFloat Kickboard,Extra Buoyant,3,2970,8910
2024-02-01,SWIM684A76,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Swimming,Kickboards,AX EasyFloat Kickboard,Medium,4,3790,15160
2024-02-01,TENN8CF37E,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Tennis,Tennis Racket,MX SpinForce Tennis Racket,Spin Friendly,1,7790,7790
2024-02-01,TENN6E46CF,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Tennis,Tennis Racket,TX ControlMax Tennis Racket,Beginner,1,1130,1130
2024-02-01,TENN6AD4AC,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Tennis,Tennis Racket,MX SpinForce Tennis Racket,Grip 3,1,5060,5060
2024-02-01,TENN514228,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Tennis,Tennis Racket,TX ControlMax Tennis Racket,Grip 2,1,6520,6520
2024-02-01,TENN0CFFE7,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Tennis,Tennis Racket,MX SpinForce Tennis Racket,Grip 1,1,10520,10520
2024-02-01,VOLLD0506F,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Volleyball,Volleyball Shoes,RX Volley Indoor Shoes,UK 8,654,2910,1903140
2024-02-01,VOLLC5F036,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Volleyball,Volleyball,VX SoftTouch Volleyball,Size 4,267,1690,451230
2024-02-01,VOLLA6AAB1,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Volleyball,Volleyball Shoes,RX Volley Indoor Shoes,UK 9,487,2540,1236980
2024-02-01,VOLLF5D4E6,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Volleyball,Knee Pads,PX SoftShield Knee Pads,M,749,3270,2449230
2024-02-01,VOLLEEC6A4,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Volleyball,Knee Pads,PX SoftShield Knee Pads,L,302,1540,465080
2024-02-01,VOLL56AE91,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Volleyball,Volleyball,VX SoftTouch Volleyball,Size 5,564,3180,1793520
2024-02-01,VOLLDDFCD0,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Volleyball,Volleyball Accessories,NX Pro Volleyball Pump,Compact,657,3020,1984140
2024-02-01,VOLL4B8018,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Volleyball,Volleyball Net,MX Outdoor Volleyball Net,Standard,692,1090,754280
2024-02-01,WLFT9CBF85,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Weight Lifting,Weight Plates,WL Rubber Weight Plate,5 kg,376,2680,1007680
2024-02-01,WLFTB0B8BE,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Weight Lifting,Weight Bars,WL Steel Barbell,Olympic 7 ft,548,2450,1342600
2024-02-01,WLFTB7DF2B,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Weight Lifting,Weight Bars,WL Steel Barbell,Curl Bar,993,12370,12283410
2024-02-01,WLFT52B261,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Weight Lifting,Dumbbells,WL Hex Dumbbell,12.5 kg,255,6720,1713600
2024-02-01,YOGA19401E,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Yoga,Meditation Cushion,YX Zen Cushion,Round,253,2300,581900
2024-02-01,YOGACE3F89,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Yoga,Yoga Mat,YX Comfort Yoga Mat,4mm,671,2460,1650660
2024-02-01,YOGA4680D3,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Yoga,Yoga Strap,PX Flex Yoga Strap,2 m,232,2970,689040
2024-02-01,YOGA1B22A2,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Yoga,Resistance Bands,PX Yoga Resistance Band,Heavy,526,1360,715360
2024-02-01,YOGA6FA844,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Yoga,Resistance Bands,PX Yoga Resistance Band,Light,688,1240,853120
2024-02-01,YOGAA7E602,90002004,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Sports India,India,Brick & Mortar,Direct,Yoga,Yoga Block,AX Foam Yoga Block,Standard,421,2370,997770
2024-02-01,ARCHDDE20D,90002005,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Archery,Arrows,PX Carbon Arrow Set,12 Pack,104,2750,286000
2024-02-01,ARCH158F41,90002005,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Archery,Finger Tab,LX Leather Finger Tab,Universal,125,5740,717500
2024-02-01,ARCHAFF0E4,90002005,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Archery,Bow,AX Precision Recurve Bow,26 lbs,52,4610,239720
2024-02-01,ARCH6B94F7,90002005,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Archery,Bow,AX Precision Recurve Bow,30 lbs,126,3910,492660
2024-02-01,ARCH5D1FE7,90002005,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Archery,Bow Stringer,BX Bow Stringing Tool,Standard,140,1610,225400
2024-02-01,ARCH7B49A9,90002005,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Archery,Arm Guard,NX Archery Arm Guard,Medium,171,1610,275310
2024-02-01,ARCH497D34,90002005,202402,2024,February,Feb,Q1,2024-Q1,Atlikon Official,India,E-Commerce,Direct,Archery,Target,TX Foam Archery Target,80 cm,35,1100,38500
